year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2012,Nissan,Altima,2.5,Sedan,automatic,1n4al2ap0cc242475,ga,3.9,24481,gray,gray,remarketing by ge/nextgear capital,13050,13000,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep7cc161757,tx,3.7,30961,gray,burgundy,nissan-infiniti lt,7275,8000,Tue Jun 02 2015 03:30:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2apxcn423524,fl,4.3,12508,white,black,nissan-infiniti lt,13850,13800,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap9cc137546,ca,2.4,22710,white,black,nissan-infiniti lt,13000,12750,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2apxcn436094,ca,4.2,25267,gold,gray,nissan-infiniti lt,12800,14250,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
2012,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap2cc806604,il,4.4,43252,brown,tan,nissan-infiniti lt,16500,18000,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap4cn477479,ca,3.7,36689,silver,black,nissan motor acceptance corporation,12300,11750,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cn447358,fl,3.9,40777,black,black,nissan-infiniti lt,12000,11600,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap8cn434456,ca,3.7,28033,gray,black,nissan-infiniti lt,12850,13000,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap2cn410234,ca,3.5,48427,white,beige,nissan-infiniti lt,11550,11250,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cn403036,ca,4.1,28153,silver,black,nissan-infiniti lt,12850,13000,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap5cn430042,co,3.7,36000,blue,beige,nissan-infiniti lt,12250,12000,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap1cn480906,ca,3.6,36617,gray,black,nissan-infiniti lt,12300,11750,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap9cn410215,fl,4.3,48587,white,beige,nissan-infiniti lt,11550,11000,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cn467593,ca,4.4,27573,white,black,nissan-infiniti lt,12850,14500,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap9cc119516,ca,3.7,34294,black,black,nissan-infiniti lt,12450,11750,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cc132409,fl,4.2,31920,brown,beige,nissan-infiniti lt,12400,14000,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2apxcc131173,tn,4.2,31554,white,beige,nissan-infiniti lt,12450,12200,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap1cn561694,tn,3.3,36438,beige,beige,nissan motor acceptance corporation,12150,11400,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap0cc155790,tn,3.7,30185,black,gray,nissan-infiniti lt,12550,11800,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2012,Nissan,Murano,S,SUV,automatic,jn8az1mu9cw118518,mo,5,36296,gray,black,absher arnold motors llc,15000,22000,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2012,Nissan,Frontier,PRO-4X,Crew Cab,automatic,1n6ad0ev6cc423145,fl,3.6,36319,red,black,onesource/mega auto group inc,23200,24000,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2012,Nissan,Quest,SL,Minivan,automatic,jn8ae2kp1c9049028,tx,4.1,23384,gray,gray,nissan motor acceptance corporation,20800,22200,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2012,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap3cc821435,fl,4.1,30929,white,black,nissan-infiniti lt,17600,17600,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2012,Nissan,Rogue,SV,SUV,automatic,jn8as5mv6cw351650,pa,3.6,23146,silver,black,nissan-infiniti lt,16850,15400,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2012,Nissan,Sentra,2.0 SL,Sedan,automatic,3n1ab6ap9cl753629,fl,2.7,32874,red,gray,coral springs honda,11250,9300,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2011,Nissan,Altima,2.5,Sedan,automatic,1n4al2ap0bc173365,fl,3.5,34672,silver,black,nissan-infiniti lt,11600,12600,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2011,Nissan,Altima,2.5,Sedan,automatic,1n4al2ap3bn517145,ca,4,23286,red,black,nissan-infiniti lt,12250,11500,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2007,Nissan,Murano,SL,SUV,automatic,jn8az08tx7w529671,ca,3.8,72038,white,beige,high bid trading co inc,9350,10600,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2013,Nissan,Pathfinder,SV,SUV,automatic,5n1ar2mn0dc621346,mo,4.4,20209,black,black,absher arnold motors llc,22200,20000,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2013,Nissan,Sentra,SV,Sedan,automatic,3n1ab7ap8dl630251,tx,2.8,28633,silver,black,santander consumer,11450,11000,Wed Dec 31 2014 10:00:00 GMT-0800 (PST)
2013,Nissan,Sentra,SV,Sedan,automatic,3n1ab7apxdl643194,il,4.3,31300,blue,gray,santander consumer,11300,11900,Tue Dec 30 2014 10:00:00 GMT-0800 (PST)
2012,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap0cc848978,fl,3.6,29714,black,black,gm financial,17850,16500,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
2012,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap9cc839972,az,2,1,gray,gray,hertz damaged liquidation,21300,10400,Wed Jan 14 2015 03:00:00 GMT-0800 (PST)
2011,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap8bc837774,va,3.5,38633,red,tan,c&f finance company,16250,10000,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
2011,Nissan,Sentra,2.0 SR,Sedan,automatic,3n1ab6ap5bl606657,il,2.3,82369,gray,gray,santander consumer,6825,5600,Tue Dec 30 2014 10:00:00 GMT-0800 (PST)
2009,Nissan,Altima Hybrid,Base,Sedan,automatic,1n4cl21e69c192441,ga,3,1,silver,gray,santander consumer,7825,4200,Thu May 07 2015 05:30:00 GMT-0700 (PDT)
2009,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa51e09c826499,tx,2.7,1,black,black,county & municipal employees credit union,12650,2100,Tue Jun 16 2015 03:30:00 GMT-0700 (PDT)
2007,Nissan,Maxima,3.5 SE,Sedan,automatic,1n4ba41e67c840581,ca,2,1,gray,black,wells fargo dealer services,8950,1100,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
2007,Nissan,Altima,2.5 S,Sedan,automatic,1n4al21e47n486008,ca,2.1,88525,silver,black,santander consumer,6050,6200,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2005,Nissan,Quest,3.5 SE,Minivan,automatic,5n1bv28u05n118276,il,2,95442,white,tan,pronto pre'stamos,2450,3300,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
2005,Nissan,Quest,3.5 SE,Minivan,automatic,5n1bv28u95n112430,wa,2.6,1,gray,gray,navy federal credit union,3525,4000,Tue Dec 30 2014 13:40:00 GMT-0800 (PST)
2004,Nissan,Murano,SE,SUV,automatic,jn8az08t14w218870,fl,1.9,147998,black,black,autonation nissan miami,4375,2300,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
2003,Nissan,Altima,2.5 SL,Sedan,automatic,1n4al11d93c237470,fl,2,1,black,gray,autonation chrysler dodge jeep ram pembroke pine,5050,300,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2014,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap7ec158615,fl,4.4,16383,black,black,capital one auto finance,15150,17500,Tue Dec 30 2014 12:10:00 GMT-0800 (PST)
2014,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap5ec318944,oh,3.4,19109,black,tan,nissan motor acceptance corporation,16450,11000,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2014,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9ec416018,ga,3.8,19551,black,black,nissan motor acceptance corporation,15850,14600,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9ec115619,ga,2.8,38321,gray,black,wells fargo dealer services,13850,11800,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
2014,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3apxec181340,nj,1.9,22510,burgundy,black,enterprise veh exchange/rental,14600,10500,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
2014,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp4el367659,tx,3.4,30392,silver,black,bmw alphera/alphera financial services,10600,9600,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap0fn325208,tx,2,7361,red,gray,dtag tra,16100,7500,Tue Jan 27 2015 03:00:00 GMT-0800 (PST)
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dc218597,tx,3.6,42006,off-white,black,avis corporation,12900,13000,Wed Dec 31 2014 10:15:00 GMT-0800 (PST)
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap4dc903612,ca,1,33667,gray,black,enterprise vehicle exchange / tra / rental / tulsa,13350,10000,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dn569871,mo,3.5,15801,gray,black,ge fleet services for itself/servicer,17850,17200,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dc233813,fl,3.6,20499,white,beige,nissan-infiniti lt,14400,14200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2013,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap5dc812978,fl,2.1,65730,black,black,the hertz corporation,12350,12600,Tue Dec 30 2014 12:10:00 GMT-0800 (PST)
2013,Nissan,Sentra,SV,Sedan,automatic,3n1ab7ap6dl735340,pa,3.6,24734,red,black,avis corporation,11750,11500,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
